Customer ID,Name,Account Type,Category,Transaction Type,Amount (INR),Date,City,Risk Level
HSBC12789,Suresh Sharma,Fixed Deposit,Transfer,Debit,7890,2024-07-15,Indore,Low
HSBC12790,Meena Patel,Current,Rent,Credit,17177,2024-09-14,Vadodara,Medium
HSBC12791,Usha Gupta,Fixed Deposit,Salary,Credit,46820,2024-09-19,Hyderabad,Medium
HSBC12792,Manish Mehta,Fixed Deposit,Rent,Debit,14151,2024-01-08,Indore,Low
HSBC12793,Ravi Singh,Current,Investment,Debit,20790,2024-06-27,Hyderabad,Medium
HSBC12794,Mahesh Malhotra,Savings,Salary,Credit,49889,2024-03-09,Pune,Medium
HSBC12795,Ravi Joshi,Savings,ATM Withdrawal,Credit,6360,2024-04-29,Bhopal,Low
HSBC12796,Neha Agarwal,Savings,Investment,Debit,5437,2024-08-24,Bengaluru,Low
HSBC12797,Aarav Verma,Credit,Grocery,Credit,2096,2024-12-26,Chennai,Low
HSBC12798,Arjun Tiwari,Current,Utilities,Debit,100,2024-05-02,Indore,Low
HSBC12799,Mala Gupta,Savings,Dining,Debit,1226,2024-03-14,Bengaluru,Low
HSBC12800,Meena Mishra,Fixed Deposit,Grocery,Debit,9290,2024-10-12,Ahmedabad,Low
HSBC12801,Kavya Rao,Credit,ATM Withdrawal,Debit,3939,2024-02-10,Ahmedabad,Low
HSBC12802,Nisha Kumar,Current,Rent,Credit,21000,2024-12-21,Lucknow,Medium
HSBC12803,Deepa Joshi,Fixed Deposit,Grocery,Debit,3016,2024-06-05,Kolkata,Low
HSBC12804,Usha Malhotra,Savings,Insurance,Credit,3035,2024-08-31,Mumbai,Low
HSBC12805,Kavya Mishra,Fixed Deposit,Shopping,Debit,8911,2024-01-18,Mumbai,Low
HSBC12806,Ramesh Nair,Current,Shopping,Debit,5490,2024-03-10,Delhi,Low
HSBC12807,Harish Reddy,Current,Shopping,Debit,5731,2024-08-31,Surat,Low
HSBC12808,Kiran Sharma,Savings,Grocery,Credit,3943,2024-06-19,Vadodara,Low
HSBC12809,Harish Sharma,Savings,Transfer,Credit,1927,2024-01-18,Lucknow,Low
HSBC12810,Prakash Joshi,Current,Grocery,Credit,3888,2024-07-13,Surat,Low
HSBC12811,Rahul Das,Fixed Deposit,ATM Withdrawal,Debit,1898,2024-01-13,Vadodara,Low
HSBC12812,Ravi Nair,Credit,Investment,Debit,25212,2024-09-10,Delhi,Medium
HSBC12813,Harish Joshi,Savings,Shopping,Credit,3420,2024-01-28,Bengaluru,Low
HSBC12814,Manish Iyer,Credit,ATM Withdrawal,Debit,5372,2024-03-08,Bengaluru,Low
HSBC12815,Rekha Kumar,Savings,Dining,Credit,2547,2024-10-27,Chennai,Low
HSBC12816,Neha Kumar,Savings,Education,Debit,4954,2024-08-16,Vadodara,Low
HSBC12817,Rajesh Joshi,Fixed Deposit,Dining,Credit,4971,2024-06-29,Pune,Low
HSBC12818,Arjun Shah,Current,Shopping,Credit,6765,2024-08-26,Surat,Low
HSBC12819,Nisha Mishra,Savings,Online Purchase,Debit,3207,2024-12-20,Pune,Low
HSBC12820,Shobha Mishra,Credit,Utilities,Credit,5781,2024-02-24,Delhi,Low
HSBC12821,Harish Singh,Credit,Online Purchase,Debit,4464,2024-08-08,Jaipur,Low
HSBC12822,Lata Iyer,Fixed Deposit,Salary,Credit,51924,2024-09-20,Lucknow,High
HSBC12823,Vijay Kumar,Current,Shopping,Debit,5965,2024-05-17,Chennai,Low
HSBC12824,Geeta Verma,Savings,Travel,Credit,1889,2024-12-02,Jaipur,Low
HSBC12825,Neha Tiwari,Savings,Healthcare,Debit,1137,2024-02-13,Kolkata,Low
HSBC12826,Nisha Patel,Savings,Shopping,Debit,1289,2024-09-27,Bhopal,Low
HSBC12827,Suresh Rao,Current,Transfer,Credit,5504,2024-05-17,Jaipur,Low
HSBC12828,Anita Verma,Fixed Deposit,Online Purchase,Credit,3242,2024-03-21,Delhi,Low
HSBC12829,Manish Tiwari,Fixed Deposit,EMI,Debit,16704,2024-03-27,Delhi,Medium
HSBC12830,Aditya Mehta,Fixed Deposit,Insurance,Debit,7444,2024-01-08,Pune,Low
HSBC12831,Asha Sharma,Current,Investment,Credit,40007,2024-07-11,Hyderabad,Medium
HSBC12832,Sanjay Rao,Fixed Deposit,Salary,Credit,57444,2024-01-03,Mumbai,High
HSBC12833,Usha Das,Savings,Utilities,Credit,3662,2024-02-17,Kolkata,Low
HSBC12834,Harish Kumar,Current,Utilities,Debit,2984,2024-08-21,Nagpur,Low
HSBC12835,Shobha Mishra,Fixed Deposit,Investment,Debit,13557,2024-06-21,Chennai,Low
HSBC12836,Sunil Gupta,Fixed Deposit,Shopping,Credit,5518,2024-05-05,Mumbai,Low
HSBC12837,Sneha Sharma,Credit,Insurance,Credit,4328,2024-05-05,Ahmedabad,Low
HSBC12838,Neha Singh,Savings,EMI,Debit,13225,2024-10-11,Lucknow,Low
HSBC12839,Rekha Verma,Credit,Travel,Debit,5591,2024-01-10,Hyderabad,Low
HSBC12840,Ravi Sharma,Savings,EMI,Debit,11204,2024-05-02,Chennai,Low
HSBC12841,Vijay Malhotra,Savings,Shopping,Debit,494,2024-05-25,Surat,Low
HSBC12842,Meena Rao,Fixed Deposit,Shopping,Debit,1974,2024-02-18,Mumbai,Low
HSBC12843,Mala Kumar,Credit,ATM Withdrawal,Debit,4943,2024-10-03,Bhopal,Low
HSBC12844,Neha Das,Current,ATM Withdrawal,Debit,138,2024-09-19,Ahmedabad,Low
HSBC12845,Ramesh Iyer,Savings,Utilities,Debit,5450,2024-09-13,Bhopal,Low
HSBC12846,Vikram Bose,Credit,Insurance,Debit,5879,2024-08-27,Hyderabad,Low
HSBC12847,Amit Mehta,Fixed Deposit,Rent,Debit,20864,2024-01-09,Mumbai,Medium
HSBC12848,Sanjay Gupta,Current,Dining,Debit,11636,2024-10-13,Bengaluru,Low
HSBC12849,Mala Nair,Savings,Healthcare,Debit,6756,2024-11-19,Pune,Low
HSBC12850,Amit Tiwari,Savings,Rent,Debit,15339,2024-07-22,Delhi,Medium
HSBC12851,Rahul Patel,Fixed Deposit,Education,Credit,3267,2024-01-28,Delhi,Low
HSBC12852,Rohit Mishra,Current,Travel,Debit,6051,2024-01-16,Delhi,Low
HSBC12853,Pooja Mehta,Current,Healthcare,Debit,2842,2024-02-15,Bengaluru,Low
HSBC12854,Priya Verma,Credit,Grocery,Debit,2824,2024-08-10,Vadodara,Low
HSBC12855,Kiran Shah,Credit,EMI,Debit,15357,2024-03-31,Bhopal,Medium
HSBC12856,Kavya Chopra,Fixed Deposit,Online Purchase,Debit,3109,2024-06-02,Kolkata,Low
HSBC12857,Priya Singh,Savings,EMI,Credit,5401,2024-11-16,Hyderabad,Low
HSBC12858,Nisha Bose,Current,Rent,Debit,18040,2024-08-03,Delhi,Medium
HSBC12859,Sudha Malhotra,Current,Utilities,Debit,6529,2024-08-22,Lucknow,Low
HSBC12860,Pooja Rao,Fixed Deposit,Online Purchase,Debit,5746,2024-08-02,Nagpur,Low
HSBC12861,Dinesh Reddy,Fixed Deposit,Online Purchase,Debit,3337,2024-11-14,Bhopal,Low
HSBC12862,Prakash Malhotra,Fixed Deposit,Travel,Debit,4485,2024-11-15,Chennai,Low
HSBC12863,Rajesh Chopra,Savings,Dining,Debit,1980,2024-01-19,Kolkata,Low
HSBC12864,Arjun Das,Credit,Travel,Debit,1683,2024-06-03,Bengaluru,Low
HSBC12865,Rohit Shah,Credit,ATM Withdrawal,Debit,2742,2024-08-02,Bhopal,Low
HSBC12866,Dinesh Mishra,Current,Online Purchase,Credit,5503,2024-06-21,Vadodara,Low
HSBC12867,Anita Verma,Credit,Utilities,Credit,3603,2024-07-23,Lucknow,Low
HSBC12868,Meena Iyer,Savings,Transfer,Credit,3046,2024-12-29,Surat,Low
HSBC12869,Sudha Mehta,Savings,Travel,Debit,7216,2024-04-29,Chennai,Low
HSBC12870,Manish Nair,Credit,Travel,Debit,3559,2024-04-01,Nagpur,Low
HSBC12871,Vikram Das,Credit,Education,Debit,6021,2024-05-12,Indore,Low
HSBC12872,Priya Reddy,Savings,Transfer,Debit,3870,2024-04-03,Delhi,Low
HSBC12873,Aditya Reddy,Credit,Salary,Credit,75990,2024-05-06,Indore,High
HSBC12874,Priya Singh,Fixed Deposit,Grocery,Debit,5488,2024-09-27,Kolkata,Low
HSBC12875,Aarav Shah,Fixed Deposit,Utilities,Debit,1636,2024-01-28,Mumbai,Low
HSBC12876,Suresh Joshi,Savings,Online Purchase,Credit,1193,2024-10-31,Ahmedabad,Low
HSBC12877,Mala Tiwari,Savings,Grocery,Debit,3899,2024-06-01,Bhopal,Low
HSBC12878,Rajesh Singh,Current,Grocery,Debit,3583,2024-02-20,Surat,Low
HSBC12879,Geeta Mishra,Fixed Deposit,Grocery,Debit,6651,2024-03-20,Vadodara,Low
HSBC12880,Amit Agarwal,Savings,Investment,Credit,11603,2024-10-24,Lucknow,Low
HSBC12881,Sanjay Chopra,Credit,ATM Withdrawal,Debit,2809,2024-08-12,Pune,Low
HSBC12882,Manish Nair,Current,Insurance,Credit,2776,2024-03-26,Jaipur,Low
HSBC12883,Usha Chopra,Savings,Shopping,Debit,2808,2024-04-26,Ahmedabad,Low
HSBC12884,Anjali Malhotra,Savings,Shopping,Debit,3005,2024-09-19,Delhi,Low
HSBC12885,Shanta Bose,Current,Utilities,Credit,100,2024-11-20,Kolkata,Low
HSBC12886,Ravi Bose,Fixed Deposit,Transfer,Credit,1117,2024-09-05,Pune,Low
HSBC12887,Manish Patel,Fixed Deposit,ATM Withdrawal,Debit,7745,2024-04-03,Vadodara,Low
HSBC12888,Sanjay Mishra,Savings,Insurance,Debit,6837,2024-07-06,Vadodara,Low
HSBC12889,Amit Chopra,Savings,Grocery,Debit,2487,2024-03-10,Hyderabad,Low
HSBC12890,Lata Joshi,Current,Online Purchase,Credit,1681,2024-10-26,Mumbai,Low
HSBC12891,Dinesh Agarwal,Fixed Deposit,Healthcare,Debit,3277,2024-01-11,Kolkata,Low
HSBC12892,Prakash Reddy,Savings,Shopping,Debit,7198,2024-05-05,Surat,Low
HSBC12893,Rekha Kumar,Savings,EMI,Debit,16490,2024-03-15,Kolkata,Medium
HSBC12894,Vikram Sharma,Fixed Deposit,Online Purchase,Credit,1001,2024-07-05,Mumbai,Low
HSBC12895,Usha Verma,Current,Rent,Credit,17970,2024-10-02,Indore,Medium
HSBC12896,Manish Tiwari,Current,Rent,Debit,15557,2024-09-14,Delhi,Medium
HSBC12897,Manish Sharma,Savings,Rent,Credit,9887,2024-02-08,Indore,Low
HSBC12898,Aarav Nair,Current,Grocery,Credit,5564,2024-02-06,Kolkata,Low
HSBC12899,Rajesh Reddy,Fixed Deposit,Insurance,Debit,3997,2024-11-10,Indore,Low
HSBC12900,Asha Shah,Credit,Healthcare,Credit,1757,2024-06-15,Mumbai,Low
HSBC12901,Anjali Verma,Fixed Deposit,Shopping,Debit,5161,2024-10-26,Vadodara,Low
HSBC12902,Anita Singh,Credit,Shopping,Debit,5959,2024-06-13,Nagpur,Low
HSBC12903,Anjali Kumar,Savings,ATM Withdrawal,Debit,2955,2024-04-29,Surat,Low
HSBC12904,Rekha Tiwari,Fixed Deposit,Travel,Debit,4499,2024-05-12,Bengaluru,Low
HSBC12905,Dinesh Patel,Fixed Deposit,Utilities,Debit,5578,2024-05-29,Kolkata,Low
HSBC12906,Rekha Verma,Fixed Deposit,Transfer,Credit,3747,2024-01-19,Pune,Low
HSBC12907,Vikram Chopra,Savings,Grocery,Credit,4797,2024-07-04,Kolkata,Low
HSBC12908,Ravi Bose,Current,Shopping,Debit,1028,2024-04-20,Delhi,Low
HSBC12909,Sudha Nair,Credit,Online Purchase,Debit,4362,2024-05-31,Indore,Low
HSBC12910,Vikram Iyer,Credit,Insurance,Debit,1667,2024-07-15,Mumbai,Low
HSBC12911,Aditya Tiwari,Current,EMI,Debit,8137,2024-03-16,Bhopal,Low
HSBC12912,Prakash Joshi,Credit,Online Purchase,Debit,5387,2024-08-07,Chennai,Low
HSBC12913,Rohit Sharma,Fixed Deposit,Dining,Debit,4263,2024-02-04,Indore,Low
HSBC12914,Deepa Nair,Current,Investment,Debit,38188,2024-07-24,Ahmedabad,Medium
HSBC12915,Vijay Kumar,Credit,Education,Credit,434,2024-08-31,Surat,Low
HSBC12916,Sneha Malhotra,Savings,Transfer,Credit,2775,2024-09-24,Kolkata,Low
HSBC12917,Shobha Shah,Current,Grocery,Debit,2242,2024-01-04,Pune,Low
HSBC12918,Priya Das,Current,Shopping,Debit,4831,2024-02-12,Bhopal,Low
HSBC12919,Kiran Agarwal,Fixed Deposit,Shopping,Credit,5129,2024-12-01,Nagpur,Low
HSBC12920,Kiran Malhotra,Fixed Deposit,Grocery,Debit,3591,2024-10-31,Bhopal,Low
HSBC12921,Geeta Bose,Credit,EMI,Credit,15140,2024-01-15,Hyderabad,Medium
HSBC12922,Usha Verma,Current,Transfer,Credit,818,2024-07-25,Nagpur,Low
HSBC12923,Rohit Chopra,Current,Salary,Credit,64727,2024-09-03,Delhi,High
HSBC12924,Arjun Gupta,Fixed Deposit,Transfer,Credit,6704,2024-09-07,Kolkata,Low
HSBC12925,Ramesh Singh,Fixed Deposit,Grocery,Credit,3769,2024-10-05,Pune,Low
HSBC12926,Anjali Iyer,Credit,Transfer,Credit,2061,2024-10-10,Hyderabad,Low
HSBC12927,Rahul Reddy,Current,Online Purchase,Debit,3802,2024-10-26,Indore,Low
HSBC12928,Pooja Joshi,Savings,ATM Withdrawal,Debit,3413,2024-10-18,Vadodara,Low
HSBC12929,Mala Sharma,Savings,Online Purchase,Debit,4508,2024-09-10,Indore,Low
HSBC12930,Vikram Patel,Fixed Deposit,Healthcare,Debit,5806,2024-08-18,Ahmedabad,Low
HSBC12931,Priya Mehta,Savings,Shopping,Credit,4037,2024-06-24,Lucknow,Low
HSBC12932,Aarav Patel,Credit,Education,Credit,3039,2024-07-30,Indore,Low
HSBC12933,Geeta Joshi,Credit,ATM Withdrawal,Debit,3700,2024-08-13,Bengaluru,Low
HSBC12934,Harish Verma,Fixed Deposit,Shopping,Credit,4709,2024-10-11,Mumbai,Low
HSBC12935,Sunil Shah,Savings,Investment,Debit,23067,2024-06-28,Surat,Medium
HSBC12936,Shanta Mishra,Credit,Utilities,Debit,4289,2024-11-05,Hyderabad,Low
HSBC12937,Rohit Chopra,Current,Online Purchase,Debit,2468,2024-10-20,Delhi,Low
HSBC12938,Dinesh Shah,Credit,Dining,Credit,3229,2024-10-15,Indore,Low
HSBC12939,Anita Patel,Current,Transfer,Credit,100,2024-03-28,Ahmedabad,Low
HSBC12940,Aditya Mishra,Credit,EMI,Credit,13693,2024-09-07,Chennai,Low
HSBC12941,Shanta Tiwari,Credit,Grocery,Debit,360,2024-06-03,Indore,Low
HSBC12942,Aarav Malhotra,Fixed Deposit,Online Purchase,Debit,3388,2024-01-12,Bengaluru,Low
HSBC12943,Rahul Mishra,Savings,Dining,Debit,910,2024-03-28,Surat,Low
HSBC12944,Rahul Joshi,Current,Transfer,Debit,1590,2024-06-02,Bhopal,Low
HSBC12945,Sunita Agarwal,Savings,Rent,Debit,23682,2024-03-29,Bhopal,Medium
HSBC12946,Aditya Reddy,Current,Salary,Credit,44755,2024-03-26,Hyderabad,Medium
HSBC12947,Amit Gupta,Savings,Utilities,Debit,2204,2024-01-31,Delhi,Low
HSBC12948,Shanta Shah,Credit,Rent,Debit,14338,2024-12-15,Bhopal,Low
HSBC12949,Rahul Shah,Fixed Deposit,Education,Debit,4236,2024-04-16,Surat,Low
HSBC12950,Suresh Shah,Current,ATM Withdrawal,Credit,1590,2024-05-06,Kolkata,Low
HSBC12951,Aditya Tiwari,Fixed Deposit,Utilities,Debit,6678,2024-10-02,Lucknow,Low
HSBC12952,Manish Singh,Current,Transfer,Credit,4037,2024-05-18,Delhi,Low
HSBC12953,Aditya Tiwari,Savings,Shopping,Debit,1735,2024-11-09,Surat,Low
HSBC12954,Shanta Kumar,Savings,Utilities,Credit,2244,2024-09-11,Kolkata,Low
HSBC12955,Suresh Gupta,Fixed Deposit,Shopping,Debit,3340,2024-01-08,Kolkata,Low
HSBC12956,Pooja Agarwal,Credit,Dining,Debit,4407,2024-08-17,Pune,Low
HSBC12957,Shanta Singh,Current,Salary,Credit,52997,2024-07-09,Hyderabad,High
HSBC12958,Lata Kumar,Fixed Deposit,ATM Withdrawal,Credit,2403,2024-06-12,Bengaluru,Low
HSBC12959,Mahesh Rao,Credit,EMI,Debit,12570,2024-11-13,Kolkata,Low
HSBC12960,Anjali Chopra,Current,Grocery,Debit,3941,2024-03-22,Lucknow,Low
HSBC12961,Sunil Verma,Credit,ATM Withdrawal,Credit,4914,2024-02-02,Pune,Low
HSBC12962,Manish Nair,Credit,Grocery,Credit,7142,2024-04-17,Nagpur,Low
HSBC12963,Rohit Singh,Savings,Rent,Debit,27297,2024-09-05,Bhopal,Medium
HSBC12964,Shobha Chopra,Current,Rent,Debit,20980,2024-03-05,Pune,Medium
HSBC12965,Ravi Kumar,Current,Online Purchase,Debit,3898,2024-11-17,Vadodara,Low
HSBC12966,Kiran Mishra,Savings,Education,Debit,8102,2024-01-04,Chennai,Low
HSBC12967,Sunil Bose,Fixed Deposit,Grocery,Debit,1087,2024-04-16,Bhopal,Low
HSBC12968,Sunita Joshi,Fixed Deposit,EMI,Debit,15527,2024-11-12,Mumbai,Medium
HSBC12969,Aditya Nair,Fixed Deposit,Investment,Debit,34321,2024-09-23,Pune,Medium
HSBC12970,Mahesh Reddy,Current,Transfer,Credit,3002,2024-06-13,Nagpur,Low
HSBC12971,Anita Bose,Current,Shopping,Credit,3372,2024-09-03,Bengaluru,Low
HSBC12972,Shobha Joshi,Credit,Rent,Credit,14075,2024-11-22,Indore,Low
HSBC12973,Kiran Reddy,Savings,Transfer,Credit,2053,2024-06-28,Mumbai,Low
HSBC12974,Arjun Mishra,Current,EMI,Debit,11159,2024-11-21,Kolkata,Low
HSBC12975,Aditya Iyer,Fixed Deposit,Salary,Credit,45311,2024-04-02,Lucknow,Medium
HSBC12976,Aarav Gupta,Current,Transfer,Credit,2490,2024-05-20,Delhi,Low
HSBC12977,Sanjay Tiwari,Current,Education,Debit,624,2024-07-20,Bengaluru,Low
HSBC12978,Prakash Patel,Current,Shopping,Credit,1255,2024-06-24,Indore,Low
HSBC12979,Sneha Tiwari,Credit,Shopping,Credit,1473,2024-01-21,Mumbai,Low
HSBC12980,Manish Agarwal,Savings,Grocery,Debit,3792,2024-10-21,Hyderabad,Low
HSBC12981,Sunita Reddy,Current,Healthcare,Credit,6041,2024-02-17,Delhi,Low
HSBC12982,Shobha Shah,Fixed Deposit,ATM Withdrawal,Debit,7521,2024-08-02,Mumbai,Low
HSBC12983,Usha Kumar,Fixed Deposit,Travel,Credit,1455,2024-12-16,Nagpur,Low
HSBC12984,Vijay Patel,Fixed Deposit,Online Purchase,Debit,4986,2024-07-19,Chennai,Low
HSBC12985,Deepa Das,Credit,Grocery,Debit,3710,2024-05-18,Kolkata,Low
HSBC12986,Neha Chopra,Fixed Deposit,Dining,Debit,5029,2024-12-10,Delhi,Low
HSBC12987,Deepa Mehta,Fixed Deposit,Utilities,Debit,4012,2024-12-30,Delhi,Low
HSBC12988,Anita Iyer,Current,Online Purchase,Debit,1633,2024-07-18,Pune,Low
HSBC12989,Meena Iyer,Savings,ATM Withdrawal,Credit,4720,2024-07-17,Jaipur,Low
HSBC12990,Rekha Bose,Fixed Deposit,ATM Withdrawal,Debit,6038,2024-08-04,Indore,Low
HSBC12991,Deepa Verma,Credit,Salary,Debit,67939,2024-02-05,Ahmedabad,High
HSBC12992,Kiran Nair,Savings,Travel,Debit,1175,2024-02-14,Indore,Low
HSBC12993,Sudha Agarwal,Current,Salary,Credit,63815,2024-10-13,Hyderabad,High
HSBC12994,Prakash Iyer,Credit,Transfer,Credit,3889,2024-09-11,Bengaluru,Low
HSBC12995,Manish Verma,Credit,Shopping,Debit,5040,2024-10-20,Chennai,Low
HSBC12996,Prakash Tiwari,Savings,Utilities,Debit,7897,2024-10-01,Pune,Low
HSBC12997,Manish Rao,Current,Shopping,Debit,2959,2024-04-11,Jaipur,Low
HSBC12998,Anita Verma,Savings,Dining,Debit,6254,2024-01-02,Surat,Low
HSBC12999,Asha Shah,Credit,Dining,Debit,3400,2024-02-16,Kolkata,Low
HSBC13000,Meena Shah,Credit,Transfer,Credit,1528,2024-01-17,Surat,Low
HSBC13001,Manish Bose,Savings,Rent,Debit,14737,2024-11-21,Kolkata,Low
HSBC13002,Arjun Iyer,Current,Shopping,Debit,8056,2024-09-24,Chennai,Low
HSBC13003,Meena Mehta,Fixed Deposit,Grocery,Debit,7131,2024-11-29,Indore,Low
HSBC13004,Amit Malhotra,Credit,ATM Withdrawal,Debit,5566,2024-03-08,Lucknow,Low
HSBC13005,Dinesh Shah,Fixed Deposit,Healthcare,Debit,4409,2024-12-03,Chennai,Low
HSBC13006,Neha Das,Credit,Transfer,Credit,3295,2024-10-19,Mumbai,Low
HSBC13007,Sneha Kumar,Fixed Deposit,Shopping,Debit,2431,2024-09-21,Chennai,Low
HSBC13008,Asha Patel,Fixed Deposit,Dining,Debit,2940,2024-07-16,Mumbai,Low
HSBC13009,Sanjay Shah,Credit,Shopping,Debit,8742,2024-04-26,Nagpur,Low
HSBC13010,Sunita Chopra,Credit,ATM Withdrawal,Debit,4612,2024-05-05,Hyderabad,Low
HSBC13011,Priya Rao,Fixed Deposit,Dining,Debit,6021,2024-12-24,Vadodara,Low
HSBC13012,Anjali Mishra,Current,Salary,Credit,57129,2024-07-29,Bhopal,High
HSBC13013,Rajesh Tiwari,Credit,Transfer,Credit,3862,2024-11-27,Jaipur,Low
HSBC13014,Anita Nair,Current,Travel,Debit,782,2024-11-02,Vadodara,Low
HSBC13015,Rahul Rao,Fixed Deposit,Investment,Debit,30123,2024-03-27,Nagpur,Medium
HSBC13016,Mahesh Agarwal,Fixed Deposit,Online Purchase,Credit,7118,2024-06-10,Vadodara,Low
HSBC13017,Kiran Sharma,Credit,Healthcare,Credit,5533,2024-05-14,Lucknow,Low
HSBC13018,Mala Malhotra,Savings,Healthcare,Debit,5361,2024-08-14,Mumbai,Low
HSBC13019,Vijay Rao,Current,Salary,Credit,78049,2024-10-22,Bhopal,High
HSBC13020,Aarav Bose,Current,Online Purchase,Debit,5300,2024-03-31,Vadodara,Low
HSBC13021,Mahesh Agarwal,Savings,Insurance,Debit,2064,2024-03-02,Jaipur,Low
HSBC13022,Kavya Malhotra,Credit,Online Purchase,Debit,3165,2024-04-29,Ahmedabad,Low
HSBC13023,Neha Chopra,Savings,Travel,Debit,2805,2024-07-26,Surat,Low
HSBC13024,Sanjay Joshi,Savings,Salary,Credit,65936,2024-10-01,Lucknow,High
HSBC13025,Sunita Gupta,Current,Online Purchase,Debit,6884,2024-01-10,Delhi,Low
HSBC13026,Sanjay Reddy,Fixed Deposit,Shopping,Debit,3278,2024-11-02,Bengaluru,Low
HSBC13027,Vikram Agarwal,Credit,Transfer,Credit,5433,2024-11-06,Jaipur,Low
HSBC13028,Aditya Verma,Current,Healthcare,Debit,3524,2024-05-22,Lucknow,Low
HSBC13029,Sunita Patel,Current,Transfer,Credit,3933,2024-10-02,Delhi,Low
HSBC13030,Vijay Bose,Savings,EMI,Debit,10576,2024-11-24,Chennai,Low
HSBC13031,Manish Singh,Credit,ATM Withdrawal,Debit,6262,2024-01-27,Delhi,Low
HSBC13032,Dinesh Verma,Current,ATM Withdrawal,Debit,315,2024-02-17,Pune,Low
HSBC13033,Aarav Mehta,Fixed Deposit,Transfer,Credit,6685,2024-03-20,Kolkata,Low
HSBC13034,Nisha Patel,Fixed Deposit,ATM Withdrawal,Credit,4633,2024-09-19,Lucknow,Low
HSBC13035,Sunil Patel,Savings,Shopping,Debit,168,2024-07-31,Jaipur,Low
HSBC13036,Pooja Iyer,Credit,Transfer,Credit,2893,2024-01-16,Lucknow,Low
HSBC13037,Priya Chopra,Current,Travel,Debit,9508,2024-04-04,Lucknow,Low
HSBC13038,Geeta Verma,Savings,Grocery,Debit,2194,2024-08-04,Bhopal,Low
HSBC13039,Shobha Singh,Fixed Deposit,ATM Withdrawal,Credit,1044,2024-01-08,Jaipur,Low
HSBC13040,Rahul Das,Current,Transfer,Credit,3933,2024-03-02,Ahmedabad,Low
HSBC13041,Sneha Joshi,Fixed Deposit,Salary,Debit,53914,2024-06-15,Vadodara,High
HSBC13042,Ramesh Rao,Current,Dining,Debit,5472,2024-09-24,Lucknow,Low
HSBC13043,Sudha Sharma,Savings,Salary,Credit,48805,2024-12-02,Bengaluru,Medium
HSBC13044,Nisha Joshi,Credit,Salary,Credit,76205,2024-10-26,Delhi,High
HSBC13045,Kavya Shah,Fixed Deposit,EMI,Credit,9015,2024-08-19,Kolkata,Low
HSBC13046,Sneha Shah,Fixed Deposit,Dining,Debit,2877,2024-03-08,Bhopal,Low
HSBC13047,Sanjay Shah,Fixed Deposit,EMI,Debit,14666,2024-06-29,Pune,Low
HSBC13048,Manish Malhotra,Credit,Travel,Credit,2146,2024-09-29,Indore,Low
HSBC13049,Prakash Reddy,Credit,Insurance,Debit,6785,2024-05-19,Indore,Low
HSBC13050,Mahesh Mishra,Current,Utilities,Debit,161,2024-10-18,Ahmedabad,Low
HSBC13051,Sudha Shah,Credit,Rent,Debit,2165,2024-03-06,Hyderabad,Low
HSBC13052,Anita Patel,Fixed Deposit,Shopping,Debit,8447,2024-11-15,Jaipur,Low
HSBC13053,Vijay Iyer,Savings,Utilities,Debit,873,2024-12-07,Bhopal,Low
HSBC13054,Pooja Kumar,Savings,Online Purchase,Credit,2325,2024-09-25,Kolkata,Low
HSBC13055,Pooja Joshi,Fixed Deposit,Healthcare,Credit,1623,2024-08-20,Bhopal,Low
HSBC13056,Harish Tiwari,Fixed Deposit,Salary,Debit,65079,2024-07-12,Surat,High
HSBC13057,Shobha Agarwal,Current,Education,Debit,4540,2024-05-06,Hyderabad,Low
HSBC13058,Kiran Mishra,Fixed Deposit,ATM Withdrawal,Debit,434,2024-09-20,Ahmedabad,Low
HSBC13059,Sudha Chopra,Current,EMI,Debit,14029,2024-05-10,Jaipur,Low
HSBC13060,Pooja Patel,Credit,ATM Withdrawal,Debit,3599,2024-02-18,Pune,Low
HSBC13061,Suresh Agarwal,Current,Online Purchase,Debit,4231,2024-01-06,Mumbai,Low
HSBC13062,Aarav Gupta,Credit,Rent,Debit,20145,2024-12-03,Nagpur,Medium
HSBC13063,Geeta Rao,Current,Transfer,Credit,9377,2024-06-05,Nagpur,Low
HSBC13064,Manish Patel,Credit,Investment,Debit,14622,2024-04-21,Chennai,Low
HSBC13065,Anjali Sharma,Current,Travel,Debit,1167,2024-10-05,Ahmedabad,Low
HSBC13066,Rohit Patel,Fixed Deposit,Dining,Debit,8346,2024-07-15,Chennai,Low
HSBC13067,Aditya Kumar,Credit,ATM Withdrawal,Debit,7052,2024-01-29,Jaipur,Low
HSBC13068,Pooja Shah,Credit,Transfer,Credit,2814,2024-09-05,Kolkata,Low
HSBC13069,Anita Agarwal,Savings,Dining,Credit,5599,2024-10-18,Indore,Low
HSBC13070,Sunil Patel,Credit,Shopping,Credit,2088,2024-01-03,Delhi,Low
HSBC13071,Rajesh Reddy,Current,Dining,Credit,1584,2024-09-26,Kolkata,Low
HSBC13072,Harish Nair,Fixed Deposit,Utilities,Debit,1796,2024-11-24,Vadodara,Low
HSBC13073,Sanjay Sharma,Credit,Salary,Debit,47411,2024-03-24,Pune,Medium
HSBC13074,Manish Gupta,Current,Shopping,Debit,3574,2024-07-26,Delhi,Low
HSBC13075,Aarav Patel,Fixed Deposit,Travel,Credit,4918,2024-06-28,Mumbai,Low
